candidate_id,library,source_object,category,motion_types,joint_count,body_count
12917,partnet_mobility,12917,Keyboard,prismatic,103,104
12923,partnet_mobility,12923,Keyboard,prismatic,80,81
12947,partnet_mobility,12947,Keyboard,prismatic,111,112
12953,partnet_mobility,12953,Keyboard,prismatic,105,106
12956,partnet_mobility,12956,Keyboard,prismatic,110,111
12965,partnet_mobility,12965,Keyboard,prismatic,105,106
12968,partnet_mobility,12968,Keyboard,prismatic,78,79
12977,partnet_mobility,12977,Keyboard,prismatic,105,106
12996,partnet_mobility,12996,Keyboard,prismatic,105,106
12999,partnet_mobility,12999,Keyboard,prismatic,111,112
13004,partnet_mobility,13004,Keyboard,prismatic,25,26
13023,partnet_mobility,13023,Keyboard,prismatic,30,31
13024,partnet_mobility,13024,Keyboard,prismatic,97,98
13027,partnet_mobility,13027,Keyboard,prismatic,96,97
13062,partnet_mobility,13062,Keyboard,prismatic,105,106
13064,partnet_mobility,13064,Keyboard,prismatic,105,106
13075,partnet_mobility,13075,Keyboard,prismatic,110,111
13082,partnet_mobility,13082,Keyboard,prismatic,61,62
13086,partnet_mobility,13086,Keyboard,prismatic,110,111
13095,partnet_mobility,13095,Keyboard,prismatic,105,106
13100,partnet_mobility,13100,Keyboard,prismatic,111,112
13106,partnet_mobility,13106,Keyboard,prismatic,78,79
13120,partnet_mobility,13120,Keyboard,prismatic,109,110
13136,partnet_mobility,13136,Keyboard,prismatic,106,107
13153,partnet_mobility,13153,Keyboard,prismatic,111,112
13154,partnet_mobility,13154,Keyboard,prismatic,111,112
13310,partnet_mobility,13310,Lamp,revolute,4,5
13491,partnet_mobility,13491,Lamp,revolute,2,3
13525,partnet_mobility,13525,Lamp,revolute,3,4
13865,partnet_mobility,13865,Lamp,revolute|prismatic,4,5
13928,partnet_mobility,13928,Lamp,revolute,5,6
14127,partnet_mobility,14127,Lamp,revolute,2,3
14205,partnet_mobility,14205,Lamp,revolute,2,3
14306,partnet_mobility,14306,Lamp,revolute,4,5
14314,partnet_mobility,14314,Lamp,revolute|prismatic,6,7
14351,partnet_mobility,14351,Lamp,revolute,7,8
14372,partnet_mobility,14372,Lamp,revolute,4,5
14379,partnet_mobility,14379,Lamp,revolute,3,4
14402,partnet_mobility,14402,Lamp,revolute,4,5
14422,partnet_mobility,14422,Lamp,revolute,4,5
14563,partnet_mobility,14563,Lamp,revolute,3,4
14567,partnet_mobility,14567,Lamp,revolute,5,6
14605,partnet_mobility,14605,Lamp,revolute,4,5
14703,partnet_mobility,14703,Lamp,revolute,2,3
14905,partnet_mobility,14905,Lamp,revolute|prismatic,5,6
14962,partnet_mobility,14962,Lamp,revolute,4,5
14977,partnet_mobility,14977,Lamp,revolute,3,4
14986,partnet_mobility,14986,Lamp,revolute,3,4
15028,partnet_mobility,15028,Lamp,revolute,6,7
15030,partnet_mobility,15030,Lamp,revolute,3,4
15082,partnet_mobility,15082,Lamp,revolute,3,4
15084,partnet_mobility,15084,Lamp,revolute,4,5
15335,partnet_mobility,15335,Lamp,revolute,5,6
15423,partnet_mobility,15423,Lamp,revolute,4,5
15425,partnet_mobility,15425,Lamp,revolute,4,5
15574,partnet_mobility,15574,Lamp,revolute,5,6
15729,partnet_mobility,15729,Lamp,revolute,3,4
15879,partnet_mobility,15879,Lamp,revolute,3,4
15913,partnet_mobility,15913,Lamp,revolute,2,3
16012,partnet_mobility,16012,Lamp,revolute,4,5
16016,partnet_mobility,16016,Lamp,revolute,5,6
16032,partnet_mobility,16032,Lamp,revolute,6,7
16047,partnet_mobility,16047,Lamp,revolute|prismatic,4,5
16208,partnet_mobility,16208,Lamp,revolute,4,5
16237,partnet_mobility,16237,Lamp,revolute,2,3
16378,partnet_mobility,16378,Lamp,revolute|prismatic,3,4
16434,partnet_mobility,16434,Lamp,revolute,2,3
16547,partnet_mobility,16547,Lamp,revolute,3,4
16675,partnet_mobility,16675,Lamp,revolute,4,5
16794,partnet_mobility,16794,Lamp,revolute,3,4
16832,partnet_mobility,16832,Lamp,revolute,3,4
19179,partnet_mobility,19179,Table,prismatic,3,4
19203,partnet_mobility,19203,Table,revolute,9,10
19384,partnet_mobility,19384,Table,revolute,9,10
19740,partnet_mobility,19740,Table,revolute,9,10
19825,partnet_mobility,19825,Table,revolute,3,4
19836,partnet_mobility,19836,Table,prismatic,4,5
19855,partnet_mobility,19855,Table,prismatic,2,3
19898,partnet_mobility,19898,Table,revolute|prismatic,9,10
20043,partnet_mobility,20043,Table,prismatic,3,4
20077,partnet_mobility,20077,Table,revolute,9,10
20279,partnet_mobility,20279,Table,prismatic,2,3
20411,partnet_mobility,20411,Table,prismatic,2,3
20453,partnet_mobility,20453,Table,prismatic,2,3
20555,partnet_mobility,20555,Table,prismatic,2,3
20745,partnet_mobility,20745,Table,prismatic,4,5
20985,partnet_mobility,20985,Table,prismatic,2,3
21467,partnet_mobility,21467,Table,revolute|prismatic,3,4
21473,partnet_mobility,21473,Table,revolute,5,6
21718,partnet_mobility,21718,Table,revolute,9,10
22241,partnet_mobility,22241,Table,prismatic,2,3
22301,partnet_mobility,22301,Table,revolute|prismatic,4,5
22339,partnet_mobility,22339,Table,prismatic,2,3
22367,partnet_mobility,22367,Table,prismatic,9,10
22433,partnet_mobility,22433,Table,revolute,4,5
22508,partnet_mobility,22508,Table,prismatic,2,3
22692,partnet_mobility,22692,Table,prismatic,3,4
22870,partnet_mobility,22870,Table,revolute,7,8
23372,partnet_mobility,23372,Table,revolute|prismatic,5,6
23472,partnet_mobility,23472,Table,revolute|prismatic,3,4
23511,partnet_mobility,23511,Table,prismatic,2,3
23650,partnet_mobility,23650,Table,revolute,9,10
23724,partnet_mobility,23724,Table,prismatic,5,6
23782,partnet_mobility,23782,Table,revolute,3,4
23807,partnet_mobility,23807,Table,prismatic,5,6
24152,partnet_mobility,24152,Table,revolute,13,14
24644,partnet_mobility,24644,Table,prismatic,2,3
24931,partnet_mobility,24931,Table,prismatic,2,3
25144,partnet_mobility,25144,Table,prismatic,4,5
25160,partnet_mobility,25160,Table,revolute,5,6
25308,partnet_mobility,25308,Table,prismatic,3,4
25493,partnet_mobility,25493,Table,prismatic,4,5
25756,partnet_mobility,25756,Table,revolute,5,6
25913,partnet_mobility,25913,Table,prismatic,4,5
25959,partnet_mobility,25959,Table,revolute,5,6
26073,partnet_mobility,26073,Table,prismatic,2,3
26387,partnet_mobility,26387,Table,prismatic,4,5
26503,partnet_mobility,26503,Table,prismatic,2,3
26525,partnet_mobility,26525,Table,prismatic,2,3
26545,partnet_mobility,26545,Table,revolute,5,6
26608,partnet_mobility,26608,Table,prismatic,9,10
26652,partnet_mobility,26652,Table,prismatic,2,3
26657,partnet_mobility,26657,Table,prismatic,3,4
26670,partnet_mobility,26670,Table,prismatic,2,3
26692,partnet_mobility,26692,Table,revolute,5,6
26800,partnet_mobility,26800,Table,revolute,5,6
26806,partnet_mobility,26806,Table,prismatic,2,3
26875,partnet_mobility,26875,Table,revolute,3,4
26886,partnet_mobility,26886,Table,revolute,5,6
26899,partnet_mobility,26899,Table,revolute,2,3
27044,partnet_mobility,27044,Table,prismatic,2,3
27189,partnet_mobility,27189,Table,prismatic,2,3
27267,partnet_mobility,27267,Table,revolute|prismatic,3,4
27478,partnet_mobility,27478,Table,revolute,5,6
27619,partnet_mobility,27619,Table,prismatic,3,4
28164,partnet_mobility,28164,Table,prismatic,3,4
28594,partnet_mobility,28594,Table,revolute,5,6
28668,partnet_mobility,28668,Table,prismatic,2,3
29133,partnet_mobility,29133,Table,prismatic,3,4
29557,partnet_mobility,29557,Table,prismatic,2,3
29921,partnet_mobility,29921,Table,prismatic,2,3
30238,partnet_mobility,30238,Table,prismatic,3,4
30341,partnet_mobility,30341,Table,prismatic,2,3
30663,partnet_mobility,30663,Table,prismatic,4,5
30666,partnet_mobility,30666,Table,prismatic,10,11
30739,partnet_mobility,30739,Table,prismatic,3,4
30857,partnet_mobility,30857,Table,prismatic,4,5
30869,partnet_mobility,30869,Table,prismatic,2,3
31249,partnet_mobility,31249,Table,revolute|prismatic,5,6
31601,partnet_mobility,31601,Table,prismatic,3,4
32052,partnet_mobility,32052,Table,prismatic,8,9
32086,partnet_mobility,32086,Table,revolute,3,4
32174,partnet_mobility,32174,Table,revolute|prismatic,3,4
32259,partnet_mobility,32259,Table,prismatic,4,5
32324,partnet_mobility,32324,Table,prismatic,4,5
32354,partnet_mobility,32354,Table,prismatic,4,5
32566,partnet_mobility,32566,Table,revolute,2,3
32601,partnet_mobility,32601,Table,prismatic,5,6
32625,partnet_mobility,32625,Table,prismatic,5,6
32746,partnet_mobility,32746,Table,prismatic,3,4
32761,partnet_mobility,32761,Table,prismatic,5,6
32932,partnet_mobility,32932,Table,prismatic,3,4
33116,partnet_mobility,33116,Table,revolute|prismatic,4,5
33457,partnet_mobility,33457,Table,revolute|prismatic,4,5
33810,partnet_mobility,33810,Table,revolute|prismatic,6,7
33914,partnet_mobility,33914,Table,prismatic,3,4
33930,partnet_mobility,33930,Table,prismatic,7,8
34178,partnet_mobility,34178,Table,revolute|prismatic,5,6
34610,partnet_mobility,34610,Table,prismatic,6,7
34617,partnet_mobility,34617,Table,prismatic,3,4
35059,partnet_mobility,35059,StorageFurniture,revolute,2,3
35063,partnet_mobility,35063,Chair,revolute|prismatic,15,16
36250,partnet_mobility,36250,Chair,revolute|prismatic,18,19
36280,partnet_mobility,36280,Chair,revolute|prismatic,18,19
36409,partnet_mobility,36409,Chair,revolute|prismatic,15,16
36761,partnet_mobility,36761,Chair,revolute|prismatic,18,19
36845,partnet_mobility,36845,Chair,revolute|prismatic,13,14
36912,partnet_mobility,36912,Chair,revolute|prismatic,19,20
36983,partnet_mobility,36983,Chair,revolute|prismatic,20,21
37099,partnet_mobility,37099,Chair,revolute|prismatic,18,19
37247,partnet_mobility,37247,Chair,revolute|prismatic,8,9
37351,partnet_mobility,37351,Chair,revolute|prismatic,19,20
37825,partnet_mobility,37825,Chair,revolute|prismatic,18,19
37834,partnet_mobility,37834,Chair,revolute|prismatic,14,15
37954,partnet_mobility,37954,Chair,revolute|prismatic,19,20
38287,partnet_mobility,38287,Chair,revolute|prismatic,19,20
38325,partnet_mobility,38325,Chair,revolute|prismatic,13,14
38357,partnet_mobility,38357,Chair,revolute|prismatic,13,14
38368,partnet_mobility,38368,Chair,revolute|prismatic,19,20
38486,partnet_mobility,38486,Chair,revolute|prismatic,13,14
38510,partnet_mobility,38510,Chair,revolute|prismatic,19,20
38516,partnet_mobility,38516,StorageFurniture,revolute,2,3
38519,partnet_mobility,38519,Chair,revolute|prismatic,18,19
38803,partnet_mobility,38803,Chair,revolute|prismatic,19,20
38841,partnet_mobility,38841,Chair,revolute|prismatic,13,14
38994,partnet_mobility,38994,Chair,revolute|prismatic,20,21
39015,partnet_mobility,39015,Chair,revolute|prismatic,13,14
39047,partnet_mobility,39047,Chair,revolute,3,4
39138,partnet_mobility,39138,Chair,revolute|prismatic,18,19
39313,partnet_mobility,39313,Chair,revolute|prismatic,18,19
39392,partnet_mobility,39392,Chair,revolute|prismatic,15,16
39432,partnet_mobility,39432,Chair,revolute|prismatic,18,19
39485,partnet_mobility,39485,Chair,revolute|prismatic,13,14
39551,partnet_mobility,39551,Chair,revolute|prismatic,18,19
39628,partnet_mobility,39628,Chair,revolute,13,14
39988,partnet_mobility,39988,Chair,revolute|prismatic,19,20
40067,partnet_mobility,40067,Chair,revolute|prismatic,20,21
40069,partnet_mobility,40069,Chair,revolute|prismatic,13,14
40147,partnet_mobility,40147,StorageFurniture,revolute|prismatic,3,4
40168,partnet_mobility,40168,Chair,revolute|prismatic,20,21
40225,partnet_mobility,40225,Chair,revolute|prismatic,19,20
40417,partnet_mobility,40417,StorageFurniture,revolute|prismatic,7,8
40453,partnet_mobility,40453,StorageFurniture,prismatic,4,5
40890,partnet_mobility,40890,Chair,revolute,12,13
40982,partnet_mobility,40982,Chair,revolute|prismatic,19,20
41003,partnet_mobility,41003,StorageFurniture,revolute,5,6
41004,partnet_mobility,41004,StorageFurniture,revolute,2,3
41045,partnet_mobility,41045,Chair,revolute|prismatic,19,20
41083,partnet_mobility,41083,StorageFurniture,revolute|prismatic,5,6
41085,partnet_mobility,41085,StorageFurniture,revolute,5,6
41086,partnet_mobility,41086,StorageFurniture,revolute,2,3
41153,partnet_mobility,41153,Chair,revolute|prismatic,19,20
41434,partnet_mobility,41434,Chair,revolute|prismatic,13,14
41438,partnet_mobility,41438,Chair,revolute|prismatic,14,15
41452,partnet_mobility,41452,StorageFurniture,revolute,2,3
41510,partnet_mobility,41510,StorageFurniture,revolute|prismatic,3,4
41529,partnet_mobility,41529,StorageFurniture,revolute,2,3
41609,partnet_mobility,41609,Chair,revolute|prismatic,18,19
41610,partnet_mobility,41610,Chair,revolute|prismatic,19,20
41653,partnet_mobility,41653,Chair,revolute|prismatic,13,14
41667,partnet_mobility,41667,Chair,revolute|prismatic,13,14
41838,partnet_mobility,41838,Chair,revolute|prismatic,18,19
42001,partnet_mobility,42001,Chair,revolute|prismatic,19,20
42057,partnet_mobility,42057,Chair,revolute|prismatic,20,21
42378,partnet_mobility,42378,Chair,revolute|prismatic,21,22
42452,partnet_mobility,42452,Chair,revolute|prismatic,13,14
42556,partnet_mobility,42556,Chair,revolute|prismatic,11,12
42647,partnet_mobility,42647,Chair,revolute|prismatic,13,14
42856,partnet_mobility,42856,Chair,revolute|prismatic,18,19
43074,partnet_mobility,43074,Chair,revolute|prismatic,19,20
43142,partnet_mobility,43142,Chair,revolute|prismatic,20,21
44441,partnet_mobility,44441,Chair,revolute|prismatic,16,17
44445,partnet_mobility,44445,Chair,revolute|prismatic,13,14
44729,partnet_mobility,44729,Chair,revolute|prismatic,19,20
44781,partnet_mobility,44781,StorageFurniture,revolute|prismatic,4,5
44817,partnet_mobility,44817,StorageFurniture,prismatic,5,6
44826,partnet_mobility,44826,StorageFurniture,revolute|prismatic,3,4
44853,partnet_mobility,44853,StorageFurniture,prismatic,4,5
44876,partnet_mobility,44876,Chair,revolute|prismatic,15,16
44961,partnet_mobility,44961,Chair,revolute|prismatic,15,16
44962,partnet_mobility,44962,StorageFurniture,prismatic,4,5
45001,partnet_mobility,45001,StorageFurniture,revolute,3,4
45007,partnet_mobility,45007,StorageFurniture,revolute,2,3
45087,partnet_mobility,45087,StorageFurniture,revolute,2,3
45091,partnet_mobility,45091,StorageFurniture,revolute,2,3
45092,partnet_mobility,45092,StorageFurniture,prismatic,5,6
45130,partnet_mobility,45130,StorageFurniture,revolute,2,3
45132,partnet_mobility,45132,StorageFurniture,prismatic,4,5
45134,partnet_mobility,45134,StorageFurniture,revolute,2,3
45135,partnet_mobility,45135,StorageFurniture,prismatic,4,5
45146,partnet_mobility,45146,StorageFurniture,revolute|prismatic,3,4
45159,partnet_mobility,45159,StorageFurniture,revolute,3,4
45162,partnet_mobility,45162,StorageFurniture,revolute|prismatic,3,4
45164,partnet_mobility,45164,StorageFurniture,revolute,2,3
45166,partnet_mobility,45166,StorageFurniture,revolute,2,3
45168,partnet_mobility,45168,StorageFurniture,revolute|prismatic,3,4
45173,partnet_mobility,45173,StorageFurniture,revolute,2,3
45176,partnet_mobility,45176,StorageFurniture,revolute,2,3
45177,partnet_mobility,45177,StorageFurniture,revolute,2,3
45178,partnet_mobility,45178,StorageFurniture,revolute,2,3
45189,partnet_mobility,45189,StorageFurniture,revolute,5,6
45194,partnet_mobility,45194,StorageFurniture,revolute|prismatic,5,6
45203,partnet_mobility,45203,StorageFurniture,revolute,2,3
45212,partnet_mobility,45212,StorageFurniture,revolute,2,3
45213,partnet_mobility,45213,StorageFurniture,revolute|prismatic,4,5
45219,partnet_mobility,45219,StorageFurniture,revolute|prismatic,5,6
45235,partnet_mobility,45235,StorageFurniture,revolute|prismatic,3,4
45238,partnet_mobility,45238,StorageFurniture,revolute|prismatic,5,6
45243,partnet_mobility,45243,StorageFurniture,prismatic,5,6
45244,partnet_mobility,45244,StorageFurniture,revolute,2,3
45247,partnet_mobility,45247,StorageFurniture,revolute,2,3
45248,partnet_mobility,45248,StorageFurniture,prismatic,2,3
45249,partnet_mobility,45249,StorageFurniture,revolute,2,3
45261,partnet_mobility,45261,StorageFurniture,prismatic,6,7
45262,partnet_mobility,45262,StorageFurniture,prismatic,5,6
45267,partnet_mobility,45267,StorageFurniture,revolute,2,3
45271,partnet_mobility,45271,StorageFurniture,revolute|prismatic,7,8
45290,partnet_mobility,45290,StorageFurniture,prismatic,4,5
45297,partnet_mobility,45297,StorageFurniture,revolute,2,3
45305,partnet_mobility,45305,StorageFurniture,revolute,3,4
45323,partnet_mobility,45323,StorageFurniture,revolute,2,3
45332,partnet_mobility,45332,StorageFurniture,revolute|prismatic,5,6
45354,partnet_mobility,45354,StorageFurniture,revolute,3,4
45372,partnet_mobility,45372,StorageFurniture,revolute,2,3
45374,partnet_mobility,45374,StorageFurniture,prismatic,5,6
45378,partnet_mobility,45378,StorageFurniture,revolute,3,4
45384,partnet_mobility,45384,StorageFurniture,revolute,2,3
45385,partnet_mobility,45385,StorageFurniture,revolute,2,3
45387,partnet_mobility,45387,StorageFurniture,revolute,5,6
45397,partnet_mobility,45397,StorageFurniture,revolute,3,4
45403,partnet_mobility,45403,StorageFurniture,revolute,2,3
45413,partnet_mobility,45413,StorageFurniture,prismatic,2,3
45415,partnet_mobility,45415,StorageFurniture,revolute,2,3
45419,partnet_mobility,45419,StorageFurniture,revolute,2,3
45420,partnet_mobility,45420,StorageFurniture,revolute,3,4
45423,partnet_mobility,45423,StorageFurniture,revolute,3,4
45427,partnet_mobility,45427,StorageFurniture,prismatic,4,5
45443,partnet_mobility,45443,StorageFurniture,revolute,2,3
45444,partnet_mobility,45444,StorageFurniture,revolute,3,4
45448,partnet_mobility,45448,StorageFurniture,revolute,2,3
45463,partnet_mobility,45463,StorageFurniture,revolute,3,4
45503,partnet_mobility,45503,StorageFurniture,revolute,4,5
45504,partnet_mobility,45504,StorageFurniture,revolute,2,3
45505,partnet_mobility,45505,StorageFurniture,revolute,3,4
45516,partnet_mobility,45516,StorageFurniture,revolute,2,3
45523,partnet_mobility,45523,StorageFurniture,revolute,3,4
45524,partnet_mobility,45524,StorageFurniture,revolute,2,3
45526,partnet_mobility,45526,StorageFurniture,revolute,2,3
45573,partnet_mobility,45573,StorageFurniture,revolute,3,4
45575,partnet_mobility,45575,StorageFurniture,revolute|prismatic,3,4
45594,partnet_mobility,45594,StorageFurniture,revolute,3,4
45600,partnet_mobility,45600,StorageFurniture,revolute,2,3
45606,partnet_mobility,45606,StorageFurniture,revolute,2,3
45612,partnet_mobility,45612,StorageFurniture,revolute|prismatic,7,8
45620,partnet_mobility,45620,StorageFurniture,prismatic,2,3
45621,partnet_mobility,45621,StorageFurniture,revolute,2,3
45622,partnet_mobility,45622,StorageFurniture,revolute|prismatic,4,5
45623,partnet_mobility,45623,StorageFurniture,revolute,2,3
45632,partnet_mobility,45632,StorageFurniture,revolute|prismatic,4,5
45633,partnet_mobility,45633,StorageFurniture,revolute,2,3
45636,partnet_mobility,45636,StorageFurniture,revolute|prismatic,5,6
45638,partnet_mobility,45638,StorageFurniture,revolute,2,3
45642,partnet_mobility,45642,StorageFurniture,prismatic,5,6
45645,partnet_mobility,45645,StorageFurniture,revolute,2,3
45661,partnet_mobility,45661,StorageFurniture,revolute|prismatic,4,5
45662,partnet_mobility,45662,StorageFurniture,revolute,3,4
45667,partnet_mobility,45667,StorageFurniture,revolute,2,3
45670,partnet_mobility,45670,StorageFurniture,revolute,3,4
45671,partnet_mobility,45671,StorageFurniture,revolute,2,3
45676,partnet_mobility,45676,StorageFurniture,revolute|prismatic,3,4
45677,partnet_mobility,45677,StorageFurniture,prismatic,5,6
45687,partnet_mobility,45687,StorageFurniture,revolute|prismatic,3,4
45689,partnet_mobility,45689,StorageFurniture,revolute|prismatic,3,4
45690,partnet_mobility,45690,StorageFurniture,revolute,2,3
45691,partnet_mobility,45691,StorageFurniture,revolute,2,3
45693,partnet_mobility,45693,StorageFurniture,revolute,2,3
45694,partnet_mobility,45694,StorageFurniture,revolute|prismatic,3,4
45696,partnet_mobility,45696,StorageFurniture,revolute,5,6
45699,partnet_mobility,45699,StorageFurniture,revolute,2,3
45710,partnet_mobility,45710,StorageFurniture,prismatic,5,6
45717,partnet_mobility,45717,StorageFurniture,revolute,2,3
